mariadbd, Version: 10.11.6-MariaDB-log (Alpine Linux). started with:
Tcp port: 0  Unix socket: (null)
Time		    Id Command	Argument
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'category_base' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'category_base' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'tag_base' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'tag_base' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		    11 Query	DESCRIBE wp_users
		    11 Query	DESCRIBE wp_usermeta
		    11 Query	DESCRIBE wp_posts
		    11 Query	DESCRIBE wp_comments
		    11 Query	DESCRIBE wp_links
		    11 Query	DESCRIBE wp_options
		    11 Query	DESCRIBE wp_postmeta
		    11 Query	DESCRIBE wp_terms
		    11 Query	DESCRIBE wp_term_taxonomy
		    11 Query	DESCRIBE wp_term_relationships
		    11 Query	DESCRIBE wp_termmeta
		    11 Query	DESCRIBE wp_commentmeta
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'use_smilies' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'blog_public' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'blog_charset' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		    11 Query	DESCRIBE wp_users
		    11 Query	DESCRIBE wp_usermeta
		    11 Query	DESCRIBE wp_posts
		    11 Query	DESCRIBE wp_comments
		    11 Query	DESCRIBE wp_links
		    11 Query	DESCRIBE wp_options
		    11 Query	DESCRIBE wp_postmeta
		    11 Query	DESCRIBE wp_terms
		    11 Query	DESCRIBE wp_term_taxonomy
		    11 Query	DESCRIBE wp_term_relationships
		    11 Query	DESCRIBE wp_termmeta
		    11 Query	DESCRIBE wp_commentmeta
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'ftp_credentials' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		    11 Query	INSERT INTO `wp_options` (`option_name`, `option_value`, `autoload`) VALUES ('nonce_key', 'vqD&akl9+fb/fs>|{ wfb3<|jO)<)N!/kTz9{_z7$6=Kl+/JDh}]7tu3|-e%?sh.', 'no') ON DUPLICATE KEY UPDATE `option_name` = VALUES(`option_name`), `option_value` = VALUES(`option_value`), `autoload` = VALUES(`autoload`)
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		    11 Query	INSERT INTO `wp_options` (`option_name`, `option_value`, `autoload`) VALUES ('nonce_salt', '#RS5V#$6wZ]-,wj1usO+&0Wi7G9tF{^VTqclv1Qs&qIpkh$z+=mreF@:<XvT1FEw', 'no') ON DUPLICATE KEY UPDATE `option_name` = VALUES(`option_name`), `option_value` = VALUES(`option_value`), `autoload` = VALUES(`autoload`)
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'html_type' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'html_type' LIMIT 1
		    11 Query	SHOW TABLES LIKE 'wp\\_users'
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'start_of_week' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'time_format' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'date_format' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'timezone_string' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'timezone_string' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'gmt_offset' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'start_of_week' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'time_format' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'date_format' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Quit	
